Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action to Next Point
30,116,2,2,2,-1,-1,-2,-2,-3
30,117,2,2,-1,-1,-2,-2,-3,2
30,118,2,-1,-1,-2,-2,-3,2,1
30,119,-1,-1,-2,-2,-3,2,1,-2
30,120,-1,-2,-2,-3,2,1,-2,-2
30,121,-2,-2,-3,2,1,-2,-2,-2
30,122,-2,-3,2,1,-2,-2,-2,-2
30,123,-3,2,1,-2,-2,-2,-2,-2
30,124,2,1,-2,-2,-2,-2,-2,-2
30,125,1,-2,-2,-2,-2,-2,-2,-2
30,126,-2,-2,-2,-2,-2,-2,-2,-3
30,127,-2,-2,-2,-2,-2,-2,-3,-2
30,128,-2,-2,-2,-2,-2,-3,-2,2
30,129,-2,-2,-2,-2,-3,-2,2,2
30,130,-2,-2,-2,-3,-2,2,2,2
30,131,-2,-2,-3,-2,2,2,2,2
30,132,-2,-3,-2,2,2,2,2,2
30,133,-3,-2,2,2,2,2,2,2
30,134,-2,2,2,2,2,2,2,2
30,135,2,2,2,2,2,2,2,2
30,136,2,2,2,2,2,2,2,3
30,137,2,2,2,2,2,2,3,-2
30,138,2,2,2,2,2,3,-2,1
30,139,2,2,2,2,3,-2,1,-1
30,140,2,2,2,3,-2,1,-1,-1
30,141,2,2,3,-2,1,-1,-1,0
30,142,2,3,-2,1,-1,-1,0,-1
30,143,3,-2,1,-1,-1,0,-1,-2
30,144,-2,1,-1,-1,0,-1,-2,-2
30,145,1,-1,-1,0,-1,-2,-2,-2
30,146,-1,-1,0,-1,-2,-2,-2,1
30,147,-1,0,-1,-2,-2,-2,1,2
30,148,0,-1,-2,-2,-2,1,2,2
30,149,-1,-2,-2,-2,1,2,2,3
30,150,-2,-2,-2,1,2,2,3,-2
30,151,-2,-2,1,2,2,3,-2,-1
30,152,-2,1,2,2,3,-2,-1,-2
30,153,1,2,2,3,-2,-1,-2,0
30,154,2,2,3,-2,-1,-2,0,2
30,155,2,3,-2,-1,-2,0,2,2
30,156,3,-2,-1,-2,0,2,2,2
30,157,-2,-1,-2,0,2,2,2,2
30,158,-1,-2,0,2,2,2,2,2
30,159,-2,0,2,2,2,2,2,0
30,160,0,2,2,2,2,2,0,-2
30,161,2,2,2,2,2,0,-2,-2
30,162,2,2,2,2,0,-2,-2,-1
30,163,2,2,2,0,-2,-2,-1,-2
30,164,2,2,0,-2,-2,-1,-2,-2
30,165,2,0,-2,-2,-1,-2,-2,-1
30,166,0,-2,-2,-1,-2,-2,-1,1
30,167,-2,-2,-1,-2,-2,-1,1,1
30,168,-2,-1,-2,-2,-1,1,1,2
30,169,-1,-2,-2,-1,1,1,2,2
30,170,-2,-2,-1,1,1,2,2,2
30,171,-2,-1,1,1,2,2,2,2
30,172,-1,1,1,2,2,2,2,2
30,173,1,1,2,2,2,2,2,2
30,174,1,2,2,2,2,2,2,2
30,175,2,2,2,2,2,2,2,2
30,176,2,2,2,2,2,2,2,2
30,177,2,2,2,2,2,2,2,2
30,178,2,2,2,2,2,2,2,2
30,179,2,2,2,2,2,2,2,2
30,180,2,2,2,2,2,2,2,2
30,181,2,2,2,2,2,2,2,2
30,182,2,2,2,2,2,2,2,2
30,183,2,2,2,2,2,2,2,2
30,184,2,2,2,2,2,2,2,-1
30,185,2,2,2,2,2,2,-1,2
30,186,2,2,2,2,2,-1,2,2
30,187,2,2,2,2,-1,2,2,2
30,188,2,2,2,-1,2,2,2,2
30,189,2,2,-1,2,2,2,2,2
30,190,2,-1,2,2,2,2,2,-2
30,191,-1,2,2,2,2,2,-2,-2
30,192,2,2,2,2,2,-2,-2,-2
30,193,2,2,2,2,-2,-2,-2,-2
30,194,2,2,2,-2,-2,-2,-2,-2
30,195,2,2,-2,-2,-2,-2,-2,-2
30,196,2,-2,-2,-2,-2,-2,-2,-1
30,197,-2,-2,-2,-2,-2,-2,-1,0
30,198,-2,-2,-2,-2,-2,-1,0,-1
30,199,-2,-2,-2,-2,-1,0,-1,2
30,200,-2,-2,-2,-1,0,-1,2,2
30,201,-2,-2,-1,0,-1,2,2,2
30,202,-2,-1,0,-1,2,2,2,2
30,203,-1,0,-1,2,2,2,2,2
30,204,0,-1,2,2,2,2,2,2
30,205,-1,2,2,2,2,2,2,1
30,206,2,2,2,2,2,2,1,-1
30,207,2,2,2,2,2,1,-1,-2
30,208,2,2,2,2,1,-1,-2,-2
30,209,2,2,2,1,-1,-2,-2,-2
30,210,2,2,1,-1,-2,-2,-2,-2
30,211,2,1,-1,-2,-2,-2,-2,-2
30,212,1,-1,-2,-2,-2,-2,-2,-2
30,213,-1,-2,-2,-2,-2,-2,-2,2
30,214,-2,-2,-2,-2,-2,-2,2,2
30,215,-2,-2,-2,-2,-2,2,2,1
30,216,-2,-2,-2,-2,2,2,1,-2
30,217,-2,-2,-2,2,2,1,-2,-2
30,218,-2,-2,2,2,1,-2,-2,-1
30,219,-2,2,2,1,-2,-2,-1,2
30,220,2,2,1,-2,-2,-1,2,2
30,221,2,1,-2,-2,-1,2,2,2
30,222,1,-2,-2,-1,2,2,2,2
30,223,-2,-2,-1,2,2,2,2,2
30,224,-2,-1,2,2,2,2,2,1
30,225,-1,2,2,2,2,2,1,2
30,226,2,2,2,2,2,1,2,-1
30,227,2,2,2,2,1,2,-1,1
30,228,2,2,2,1,2,-1,1,2
30,229,2,2,1,2,-1,1,2,2
30,230,2,1,2,-1,1,2,2,2
30,231,1,2,-1,1,2,2,2,2
30,232,2,-1,1,2,2,2,2,2
30,233,-1,1,2,2,2,2,2,2
30,234,1,2,2,2,2,2,2,0
30,235,2,2,2,2,2,2,0,-1
30,236,2,2,2,2,2,0,-1,0
30,237,2,2,2,2,0,-1,0,2
30,238,2,2,2,0,-1,0,2,1
30,239,2,2,0,-1,0,2,1,-1
30,240,2,0,-1,0,2,1,-1,-2
30,241,0,-1,0,2,1,-1,-2,-2
30,242,-1,0,2,1,-1,-2,-2,-2
30,243,0,2,1,-1,-2,-2,-2,2
30,244,2,1,-1,-2,-2,-2,2,1
30,245,1,-1,-2,-2,-2,2,1,2
30,246,-1,-2,-2,-2,2,1,2,0
30,247,-2,-2,-2,2,1,2,0,0
30,248,-2,-2,2,1,2,0,0,1
30,249,-2,2,1,2,0,0,1,2
30,250,2,1,2,0,0,1,2,2
30,251,1,2,0,0,1,2,2,2
30,252,2,0,0,1,2,2,2,2
31,1,0,-2,-2,-1,1,2,-2,1
31,2,-2,-2,-1,1,2,-2,1,-2
31,3,-2,-1,1,2,-2,1,-2,-2
31,4,-1,1,2,-2,1,-2,-2,-2
31,5,1,2,-2,1,-2,-2,-2,2
31,6,2,-2,1,-2,-2,-2,2,2
31,7,-2,1,-2,-2,-2,2,2,2
31,8,1,-2,-2,-2,2,2,2,2
31,9,-2,-2,-2,2,2,2,2,2
31,10,-2,-2,2,2,2,2,2,2
31,11,-2,2,2,2,2,2,2,2
31,12,2,2,2,2,2,2,2,2
31,13,2,2,2,2,2,2,2,-1
31,14,2,2,2,2,2,2,-1,-2
31,15,2,2,2,2,2,-1,-2,-2
31,16,2,2,2,2,-1,-2,-2,-3
31,17,2,2,2,-1,-2,-2,-3,2
31,18,2,2,-1,-2,-2,-3,2,2
31,19,2,-1,-2,-2,-3,2,2,2
31,20,-1,-2,-2,-3,2,2,2,2
31,21,-2,-2,-3,2,2,2,2,2
31,22,-2,-3,2,2,2,2,2,2
31,23,-3,2,2,2,2,2,2,3
31,24,2,2,2,2,2,2,3,2
31,25,2,2,2,2,2,3,2,2
31,26,2,2,2,2,3,2,2,2
31,27,2,2,2,3,2,2,2,2
31,28,2,2,3,2,2,2,2,-2
31,29,2,3,2,2,2,2,-2,0
31,30,3,2,2,2,2,-2,0,-2
31,31,2,2,2,2,-2,0,-2,0
31,32,2,2,2,-2,0,-2,0,-2
31,33,2,2,-2,0,-2,0,-2,2
31,34,2,-2,0,-2,0,-2,2,2
31,35,-2,0,-2,0,-2,2,2,2
31,36,0,-2,0,-2,2,2,2,1
31,37,-2,0,-2,2,2,2,1,-1
31,38,0,-2,2,2,2,1,-1,0
31,39,-2,2,2,2,1,-1,0,1
31,40,2,2,2,1,-1,0,1,-2
31,41,2,2,1,-1,0,1,-2,-2
31,42,2,1,-1,0,1,-2,-2,-2
31,43,1,-1,0,1,-2,-2,-2,-2
31,44,-1,0,1,-2,-2,-2,-2,1
31,45,0,1,-2,-2,-2,-2,1,1
31,46,1,-2,-2,-2,-2,1,1,-2
31,47,-2,-2,-2,-2,1,1,-2,-1
31,48,-2,-2,-2,1,1,-2,-1,-2
31,49,-2,-2,1,1,-2,-1,-2,-2
31,50,-2,1,1,-2,-1,-2,-2,-2
31,51,1,1,-2,-1,-2,-2,-2,-2
31,52,1,-2,-1,-2,-2,-2,-2,-2
31,53,-2,-1,-2,-2,-2,-2,-2,2
31,54,-1,-2,-2,-2,-2,-2,2,2
31,55,-2,-2,-2,-2,-2,2,2,2
31,56,-2,-2,-2,-2,2,2,2,2
31,57,-2,-2,-2,2,2,2,2,2
31,58,-2,-2,2,2,2,2,2,0
31,59,-2,2,2,2,2,2,0,-2
31,60,2,2,2,2,2,0,-2,0
31,61,2,2,2,2,0,-2,0,2
31,62,2,2,2,0,-2,0,2,2
31,63,2,2,0,-2,0,2,2,2
31,64,2,0,-2,0,2,2,2,2
31,65,0,-2,0,2,2,2,2,2
31,66,-2,0,2,2,2,2,2,2
31,67,0,2,2,2,2,2,2,2
31,68,2,2,2,2,2,2,2,2
31,69,2,2,2,2,2,2,2,2
31,70,2,2,2,2,2,2,2,2
31,71,2,2,2,2,2,2,2,1
31,72,2,2,2,2,2,2,1,-1
31,73,2,2,2,2,2,1,-1,-1
31,74,2,2,2,2,1,-1,-1,0
31,75,2,2,2,1,-1,-1,0,1
31,76,2,2,1,-1,-1,0,1,2
31,77,2,1,-1,-1,0,1,2,2
31,78,1,-1,-1,0,1,2,2,2
31,79,-1,-1,0,1,2,2,2,2
31,80,-1,0,1,2,2,2,2,-1
31,81,0,1,2,2,2,2,-1,2
31,82,1,2,2,2,2,-1,2,2
31,83,2,2,2,2,-1,2,2,2
31,84,2,2,2,-1,2,2,2,-2
31,85,2,2,-1,2,2,2,-2,-2
31,86,2,-1,2,2,2,-2,-2,-2
31,87,-1,2,2,2,-2,-2,-2,-2
31,88,2,2,2,-2,-2,-2,-2,-2
31,89,2,2,-2,-2,-2,-2,-2,-2
31,90,2,-2,-2,-2,-2,-2,-2,0
31,91,-2,-2,-2,-2,-2,-2,0,2
31,92,-2,-2,-2,-2,-2,0,2,1
31,93,-2,-2,-2,-2,0,2,1,2
31,94,-2,-2,-2,0,2,1,2,-1
31,95,-2,-2,0,2,1,2,-1,-1
31,96,-2,0,2,1,2,-1,-1,-2
31,97,0,2,1,2,-1,-1,-2,-2
31,98,2,1,2,-1,-1,-2,-2,-2
31,99,1,2,-1,-1,-2,-2,-2,-2
31,100,2,-1,-1,-2,-2,-2,-2,-2
31,101,-1,-1,-2,-2,-2,-2,-2,1
31,102,-1,-2,-2,-2,-2,-2,1,-1
31,103,-2,-2,-2,-2,-2,1,-1,1
31,104,-2,-2,-2,-2,1,-1,1,2
31,105,-2,-2,-2,1,-1,1,2,1
31,106,-2,-2,1,-1,1,2,1,-1
31,107,-2,1,-1,1,2,1,-1,0
31,108,1,-1,1,2,1,-1,0,2
31,109,-1,1,2,1,-1,0,2,2
31,110,1,2,1,-1,0,2,2,2
31,111,2,1,-1,0,2,2,2,3
31,112,1,-1,0,2,2,2,3,-2
31,113,-1,0,2,2,2,3,-2,-2
31,114,0,2,2,2,3,-2,-2,-2
31,115,2,2,2,3,-2,-2,-2,1
31,116,2,2,3,-2,-2,-2,1,-2
31,117,2,3,-2,-2,-2,1,-2,-2
31,118,3,-2,-2,-2,1,-2,-2,1
31,119,-2,-2,-2,1,-2,-2,1,1
31,120,-2,-2,1,-2,-2,1,1,2
31,121,-2,1,-2,-2,1,1,2,2
31,122,1,-2,-2,1,1,2,2,2
31,123,-2,-2,1,1,2,2,2,2
31,124,-2,1,1,2,2,2,2,2
31,125,1,1,2,2,2,2,2,2
31,126,1,2,2,2,2,2,2,1
31,127,2,2,2,2,2,2,1,0
31,128,2,2,2,2,2,1,0,-1
31,129,2,2,2,2,1,0,-1,-1
31,130,2,2,2,1,0,-1,-1,-1
31,131,2,2,1,0,-1,-1,-1,1
31,132,2,1,0,-1,-1,-1,1,1
31,133,1,0,-1,-1,-1,1,1,1
31,134,0,-1,-1,-1,1,1,1,-2
31,135,-1,-1,-1,1,1,1,-2,-2
31,136,-1,-1,1,1,1,-2,-2,-2
31,137,-1,1,1,1,-2,-2,-2,-1
31,138,1,1,1,-2,-2,-2,-1,-2
31,139,1,1,-2,-2,-2,-1,-2,-2
31,140,1,-2,-2,-2,-1,-2,-2,-2
31,141,-2,-2,-2,-1,-2,-2,-2,-2
31,142,-2,-2,-1,-2,-2,-2,-2,-2
31,143,-2,-1,-2,-2,-2,-2,-2,-2
31,144,-1,-2,-2,-2,-2,-2,-2,-2
31,145,-2,-2,-2,-2,-2,-2,-2,-2
31,146,-2,-2,-2,-2,-2,-2,-2,-2
31,147,-2,-2,-2,-2,-2,-2,-2,-2
31,148,-2,-2,-2,-2,-2,-2,-2,0
31,149,-2,-2,-2,-2,-2,-2,0,-2
31,150,-2,-2,-2,-2,-2,0,-2,-2
31,151,-2,-2,-2,-2,0,-2,-2,-1
31,152,-2,-2,-2,0,-2,-2,-1,-2
31,153,-2,-2,0,-2,-2,-1,-2,-2
31,154,-2,0,-2,-2,-1,-2,-2,-2
31,155,0,-2,-2,-1,-2,-2,-2,-2
31,156,-2,-2,-1,-2,-2,-2,-2,-2
31,157,-2,-1,-2,-2,-2,-2,-2,-2
31,158,-1,-2,-2,-2,-2,-2,-2,-2
31,159,-2,-2,-2,-2,-2,-2,-2,-2
31,160,-2,-2,-2,-2,-2,-2,-2,-2
31,161,-2,-2,-2,-2,-2,-2,-2,-2
31,162,-2,-2,-2,-2,-2,-2,-2,-1
31,163,-2,-2,-2,-2,-2,-2,-1,-1
31,164,-2,-2,-2,-2,-2,-1,-1,1
31,165,-2,-2,-2,-2,-1,-1,1,2
31,166,-2,-2,-2,-1,-1,1,2,-2
31,167,-2,-2,-1,-1,1,2,-2,-2
31,168,-2,-1,-1,1,2,-2,-2,-2
31,169,-1,-1,1,2,-2,-2,-2,-3
31,170,-1,1,2,-2,-2,-2,-3,-1
31,171,1,2,-2,-2,-2,-3,-1,-2
31,172,2,-2,-2,-2,-3,-1,-2,-3
31,173,-2,-2,-2,-3,-1,-2,-3,2
31,174,-2,-2,-3,-1,-2,-3,2,3
31,175,-2,-3,-1,-2,-3,2,3,-2
31,176,-3,-1,-2,-3,2,3,-2,-2
31,177,-1,-2,-3,2,3,-2,-2,0
31,178,-2,-3,2,3,-2,-2,0,2
31,179,-3,2,3,-2,-2,0,2,2
31,180,2,3,-2,-2,0,2,2,2
31,181,3,-2,-2,0,2,2,2,1
31,182,-2,-2,0,2,2,2,1,2
31,183,-2,0,2,2,2,1,2,0
31,184,0,2,2,2,1,2,0,-2
31,185,2,2,2,1,2,0,-2,-2
31,186,2,2,1,2,0,-2,-2,-2
31,187,2,1,2,0,-2,-2,-2,-2
31,188,1,2,0,-2,-2,-2,-2,-2
31,189,2,0,-2,-2,-2,-2,-2,-3
31,190,0,-2,-2,-2,-2,-2,-3,2
31,191,-2,-2,-2,-2,-2,-3,2,-1
31,192,-2,-2,-2,-2,-3,2,-1,2
31,193,-2,-2,-2,-3,2,-1,2,2
31,194,-2,-2,-3,2,-1,2,2,2
31,195,-2,-3,2,-1,2,2,2,0
31,196,-3,2,-1,2,2,2,0,-2
31,197,2,-1,2,2,2,0,-2,-2
31,198,-1,2,2,2,0,-2,-2,-2
31,199,2,2,2,0,-2,-2,-2,0
31,200,2,2,0,-2,-2,-2,0,2
31,201,2,0,-2,-2,-2,0,2,2
31,202,0,-2,-2,-2,0,2,2,2
31,203,-2,-2,-2,0,2,2,2,-1
31,204,-2,-2,0,2,2,2,-1,-2
31,205,-2,0,2,2,2,-1,-2,2
31,206,0,2,2,2,-1,-2,2,2
31,207,2,2,2,-1,-2,2,2,2
31,208,2,2,-1,-2,2,2,2,-1
31,209,2,-1,-2,2,2,2,-1,-2
31,210,-1,-2,2,2,2,-1,-2,-2
31,211,-2,2,2,2,-1,-2,-2,-2
31,212,2,2,2,-1,-2,-2,-2,-2
31,213,2,2,-1,-2,-2,-2,-2,-2
31,214,2,-1,-2,-2,-2,-2,-2,-2
31,215,-1,-2,-2,-2,-2,-2,-2,-2
31,216,-2,-2,-2,-2,-2,-2,-2,-2
31,217,-2,-2,-2,-2,-2,-2,-2,-2
31,218,-2,-2,-2,-2,-2,-2,-2,-2
31,219,-2,-2,-2,-2,-2,-2,-2,-3
31,220,-2,-2,-2,-2,-2,-2,-3,2
31,221,-2,-2,-2,-2,-2,-3,2,-2
31,222,-2,-2,-2,-2,-3,2,-2,-1
31,223,-2,-2,-2,-3,2,-2,-1,2
31,224,-2,-2,-3,2,-2,-1,2,1
31,225,-2,-3,2,-2,-1,2,1,1
31,226,-3,2,-2,-1,2,1,1,1
31,227,2,-2,-1,2,1,1,1,2
31,228,-2,-1,2,1,1,1,2,2
31,229,-1,2,1,1,1,2,2,-1
31,230,2,1,1,1,2,2,-1,-2
31,231,1,1,1,2,2,-1,-2,-2
31,232,1,1,2,2,-1,-2,-2,1
31,233,1,2,2,-1,-2,-2,1,-1
31,234,2,2,-1,-2,-2,1,-1,-2
31,235,2,-1,-2,-2,1,-1,-2,-2
31,236,-1,-2,-2,1,-1,-2,-2,-1
31,237,-2,-2,1,-1,-2,-2,-1,2
31,238,-2,1,-1,-2,-2,-1,2,2
31,239,1,-1,-2,-2,-1,2,2,1
31,240,-1,-2,-2,-1,2,2,1,-2
31,241,-2,-2,-1,2,2,1,-2,1
31,242,-2,-1,2,2,1,-2,1,-1
31,243,-1,2,2,1,-2,1,-1,0
31,244,2,2,1,-2,1,-1,0,-2
31,245,2,1,-2,1,-1,0,-2,-2
31,246,1,-2,1,-1,0,-2,-2,-2
31,247,-2,1,-1,0,-2,-2,-2,-2
31,248,1,-1,0,-2,-2,-2,-2,-2
31,249,-1,0,-2,-2,-2,-2,-2,-1
31,250,0,-2,-2,-2,-2,-2,-1,-1
31,251,-2,-2,-2,-2,-2,-1,-1,0
31,252,-2,-2,-2,-2,-1,-1,0,1
32,1,0,-2,-3,-1,-1,1,2,2
32,2,-2,-3,-1,-1,1,2,2,1
32,3,-3,-1,-1,1,2,2,1,-2
32,4,-1,-1,1,2,2,1,-2,-1
32,5,-1,1,2,2,1,-2,-1,1
32,6,1,2,2,1,-2,-1,1,0
32,7,2,2,1,-2,-1,1,0,-2
32,8,2,1,-2,-1,1,0,-2,-2
32,9,1,-2,-1,1,0,-2,-2,-2
32,10,-2,-1,1,0,-2,-2,-2,2
32,11,-1,1,0,-2,-2,-2,2,2
32,12,1,0,-2,-2,-2,2,2,2
32,13,0,-2,-2,-2,2,2,2,-2
32,14,-2,-2,-2,2,2,2,-2,-2
32,15,-2,-2,2,2,2,-2,-2,-2
32,16,-2,2,2,2,-2,-2,-2,2
32,17,2,2,2,-2,-2,-2,2,2
32,18,2,2,-2,-2,-2,2,2,2
32,19,2,-2,-2,-2,2,2,2,2
32,20,-2,-2,-2,2,2,2,2,2
32,21,-2,-2,2,2,2,2,2,2
32,22,-2,2,2,2,2,2,2,2
32,23,2,2,2,2,2,2,2,2
32,24,2,2,2,2,2,2,2,2
32,25,2,2,2,2,2,2,2,1
32,26,2,2,2,2,2,2,1,2
32,27,2,2,2,2,2,1,2,1
32,28,2,2,2,2,1,2,1,1
32,29,2,2,2,1,2,1,1,0
32,30,2,2,1,2,1,1,0,1
32,31,2,1,2,1,1,0,1,2
32,32,1,2,1,1,0,1,2,-1
32,33,2,1,1,0,1,2,-1,0
32,34,1,1,0,1,2,-1,0,-2
32,35,1,0,1,2,-1,0,-2,-2
32,36,0,1,2,-1,0,-2,-2,-2
32,37,1,2,-1,0,-2,-2,-2,-2
32,38,2,-1,0,-2,-2,-2,-2,-2
32,39,-1,0,-2,-2,-2,-2,-2,-3
32,40,0,-2,-2,-2,-2,-2,-3,2
32,41,-2,-2,-2,-2,-2,-3,2,-2
32,42,-2,-2,-2,-2,-3,2,-2,-2
32,43,-2,-2,-2,-3,2,-2,-2,-2
32,44,-2,-2,-3,2,-2,-2,-2,-3
32,45,-2,-3,2,-2,-2,-2,-3,2
32,46,-3,2,-2,-2,-2,-3,2,0
32,47,2,-2,-2,-2,-3,2,0,-2
32,48,-2,-2,-2,-3,2,0,-2,2
32,49,-2,-2,-3,2,0,-2,2,2
32,50,-2,-3,2,0,-2,2,2,2
32,51,-3,2,0,-2,2,2,2,2
32,52,2,0,-2,2,2,2,2,2
32,53,0,-2,2,2,2,2,2,-1
32,54,-2,2,2,2,2,2,-1,-2
32,55,2,2,2,2,2,-1,-2,0
32,56,2,2,2,2,-1,-2,0,-1
32,57,2,2,2,-1,-2,0,-1,0
32,58,2,2,-1,-2,0,-1,0,-1
32,59,2,-1,-2,0,-1,0,-1,2
32,60,-1,-2,0,-1,0,-1,2,2
32,61,-2,0,-1,0,-1,2,2,2
32,62,0,-1,0,-1,2,2,2,-2
32,63,-1,0,-1,2,2,2,-2,-2
32,64,0,-1,2,2,2,-2,-2,-3
32,65,-1,2,2,2,-2,-2,-3,2
32,66,2,2,2,-2,-2,-3,2,2
32,67,2,2,-2,-2,-3,2,2,3
32,68,2,-2,-2,-3,2,2,3,-2
32,69,-2,-2,-3,2,2,3,-2,2
32,70,-2,-3,2,2,3,-2,2,1
32,71,-3,2,2,3,-2,2,1,2
32,72,2,2,3,-2,2,1,2,2
32,73,2,3,-2,2,1,2,2,2
32,74,3,-2,2,1,2,2,2,2
32,75,-2,2,1,2,2,2,2,3
32,76,2,1,2,2,2,2,3,1
32,77,1,2,2,2,2,3,1,2
32,78,2,2,2,2,3,1,2,-2
32,79,2,2,2,3,1,2,-2,-2
32,80,2,2,3,1,2,-2,-2,-2
32,81,2,3,1,2,-2,-2,-2,-2
32,82,3,1,2,-2,-2,-2,-2,-1
32,83,1,2,-2,-2,-2,-2,-1,2
32,84,2,-2,-2,-2,-2,-1,2,3
32,85,-2,-2,-2,-2,-1,2,3,2
32,86,-2,-2,-2,-1,2,3,2,2
32,87,-2,-2,-1,2,3,2,2,3
32,88,-2,-1,2,3,2,2,3,-2
32,89,-1,2,3,2,2,3,-2,-2
32,90,2,3,2,2,3,-2,-2,-2
32,91,3,2,2,3,-2,-2,-2,-2
32,92,2,2,3,-2,-2,-2,-2,-2
32,93,2,3,-2,-2,-2,-2,-2,-2
32,94,3,-2,-2,-2,-2,-2,-2,-2
32,95,-2,-2,-2,-2,-2,-2,-2,-2
32,96,-2,-2,-2,-2,-2,-2,-2,-3
32,97,-2,-2,-2,-2,-2,-2,-3,2
32,98,-2,-2,-2,-2,-2,-3,2,-2
32,99,-2,-2,-2,-2,-3,2,-2,-2
32,100,-2,-2,-2,-3,2,-2,-2,0
32,101,-2,-2,-3,2,-2,-2,0,2
32,102,-2,-3,2,-2,-2,0,2,2
32,103,-3,2,-2,-2,0,2,2,-1
32,104,2,-2,-2,0,2,2,-1,-2
32,105,-2,-2,0,2,2,-1,-2,-1
32,106,-2,0,2,2,-1,-2,-1,2
32,107,0,2,2,-1,-2,-1,2,2
32,108,2,2,-1,-2,-1,2,2,3
32,109,2,-1,-2,-1,2,2,3,-2
32,110,-1,-2,-1,2,2,3,-2,1
32,111,-2,-1,2,2,3,-2,1,2
32,112,-1,2,2,3,-2,1,2,2
32,113,2,2,3,-2,1,2,2,3
32,114,2,3,-2,1,2,2,3,-2
32,115,3,-2,1,2,2,3,-2,-2
32,116,-2,1,2,2,3,-2,-2,-2
32,117,1,2,2,3,-2,-2,-2,-2
32,118,2,2,3,-2,-2,-2,-2,-2
32,119,2,3,-2,-2,-2,-2,-2,1
32,120,3,-2,-2,-2,-2,-2,1,0
32,121,-2,-2,-2,-2,-2,1,0,-2
32,122,-2,-2,-2,-2,1,0,-2,-2
32,123,-2,-2,-2,1,0,-2,-2,-2
32,124,-2,-2,1,0,-2,-2,-2,-2
32,125,-2,1,0,-2,-2,-2,-2,-2
32,126,1,0,-2,-2,-2,-2,-2,-2
32,127,0,-2,-2,-2,-2,-2,-2,-3
32,128,-2,-2,-2,-2,-2,-2,-3,2
32,129,-2,-2,-2,-2,-2,-3,2,3
32,130,-2,-2,-2,-2,-3,2,3,-2
32,131,-2,-2,-2,-3,2,3,-2,2
32,132,-2,-2,-3,2,3,-2,2,2
32,133,-2,-3,2,3,-2,2,2,1
32,134,-3,2,3,-2,2,2,1,-1
32,135,2,3,-2,2,2,1,-1,-1
32,136,3,-2,2,2,1,-1,-1,0
32,137,-2,2,2,1,-1,-1,0,-1
32,138,2,2,1,-1,-1,0,-1,-2
32,139,2,1,-1,-1,0,-1,-2,-1
32,140,1,-1,-1,0,-1,-2,-1,1
32,141,-1,-1,0,-1,-2,-1,1,2
32,142,-1,0,-1,-2,-1,1,2,2
32,143,0,-1,-2,-1,1,2,2,1
32,144,-1,-2,-1,1,2,2,1,-1
32,145,-2,-1,1,2,2,1,-1,-1
32,146,-1,1,2,2,1,-1,-1,0
32,147,1,2,2,1,-1,-1,0,-2
32,148,2,2,1,-1,-1,0,-2,-2
32,149,2,1,-1,-1,0,-2,-2,-2
32,150,1,-1,-1,0,-2,-2,-2,2
32,151,-1,-1,0,-2,-2,-2,2,2
32,152,-1,0,-2,-2,-2,2,2,2
32,153,0,-2,-2,-2,2,2,2,1
32,154,-2,-2,-2,2,2,2,1,-1
32,155,-2,-2,2,2,2,1,-1,1
32,156,-2,2,2,2,1,-1,1,1
32,157,2,2,2,1,-1,1,1,2
32,158,2,2,1,-1,1,1,2,0
32,159,2,1,-1,1,1,2,0,2
32,160,1,-1,1,1,2,0,2,1
32,161,-1,1,1,2,0,2,1,-2
32,162,1,1,2,0,2,1,-2,-2
32,163,1,2,0,2,1,-2,-2,-3
32,164,2,0,2,1,-2,-2,-3,-1
32,165,0,2,1,-2,-2,-3,-1,-1
32,166,2,1,-2,-2,-3,-1,-1,-2
32,167,1,-2,-2,-3,-1,-1,-2,-2
32,168,-2,-2,-3,-1,-1,-2,-2,-2
32,169,-2,-3,-1,-1,-2,-2,-2,-2
32,170,-3,-1,-1,-2,-2,-2,-2,2
32,171,-1,-1,-2,-2,-2,-2,2,2
32,172,-1,-2,-2,-2,-2,2,2,2
32,173,-2,-2,-2,-2,2,2,2,2
32,174,-2,-2,-2,2,2,2,2,2
32,175,-2,-2,2,2,2,2,2,-1
32,176,-2,2,2,2,2,2,-1,2
32,177,2,2,2,2,2,-1,2,2
32,178,2,2,2,2,-1,2,2,2
32,179,2,2,2,-1,2,2,2,2
32,180,2,2,-1,2,2,2,2,-2
32,181,2,-1,2,2,2,2,-2,-2
32,182,-1,2,2,2,2,-2,-2,-3
32,183,2,2,2,2,-2,-2,-3,2
32,184,2,2,2,-2,-2,-3,2,-2
32,185,2,2,-2,-2,-3,2,-2,-2
32,186,2,-2,-2,-3,2,-2,-2,-1
32,187,-2,-2,-3,2,-2,-2,-1,-1
32,188,-2,-3,2,-2,-2,-1,-1,1
32,189,-3,2,-2,-2,-1,-1,1,1
32,190,2,-2,-2,-1,-1,1,1,2
32,191,-2,-2,-1,-1,1,1,2,2
32,192,-2,-1,-1,1,1,2,2,2
32,193,-1,-1,1,1,2,2,2,2
32,194,-1,1,1,2,2,2,2,1
32,195,1,1,2,2,2,2,1,-1
32,196,1,2,2,2,2,1,-1,2
32,197,2,2,2,2,1,-1,2,2
32,198,2,2,2,1,-1,2,2,2
