Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor),Meeting Friends/Family (Outdoor),Domestic Travel,International Travel,Cafes and Restaurants,Pubs and Bars,Sports and Leisure,Hospitals/ Care and Nursing Home Visits,Non-Essential Shops,School Closure,Temperature,Humidity
8,2023,159457,51,6148,2023,159457,3,3,3,2,3,3,3,2,1,0,1,2
8,2241,157434,61,6097,2241,157434,3,3,3,2,3,3,3,2,1,0,1,2
8,1473,155193,56,6036,1473,155193,3,3,3,2,3,3,3,2,1,0,1,2
8,1590,153720,54,5980,1590,153720,3,3,3,2,3,3,3,2,1,0,2,2
8,2302,152130,61,5926,2302,152130,3,3,3,2,3,3,3,2,1,0,1,2
8,2373,149828,55,5865,2373,149828,3,3,3,2,3,3,3,2,1,0,1,1
8,2609,147455,61,5810,2609,147455,3,3,3,2,3,3,3,2,1,0,2,1
8,3030,144846,46,5749,3030,144846,3,3,3,2,3,3,3,2,1,0,2,2
8,3381,141816,51,5703,3381,141816,3,3,3,2,3,3,3,2,1,0,2,2
8,2028,138435,52,5652,2028,138435,3,3,3,2,3,3,3,2,1,0,1,2
8,2365,136407,43,5600,2365,136407,3,3,3,2,3,3,3,2,1,0,2,2
8,3041,134042,37,5557,3041,134042,3,3,3,2,3,3,3,2,1,0,1,2
8,3096,131001,44,5520,3096,131001,3,3,3,2,3,3,3,2,1,0,1,2
8,3534,127905,47,5476,3534,127905,3,3,3,2,3,3,3,2,1,0,2,2
8,3640,124371,44,5429,3640,124371,3,3,3,2,3,3,3,2,1,1,2,2
8,3931,120731,40,5385,3931,120731,3,3,3,2,3,3,3,2,1,1,2,2
8,2450,116800,38,5345,2450,116800,3,3,3,2,3,3,3,2,1,1,2,2
8,2265,114350,43,5307,2265,114350,3,3,3,2,3,3,3,2,1,1,1,2
8,2792,112085,36,5264,2792,112085,3,3,3,2,3,3,3,2,1,1,1,2
8,2835,109293,38,5228,2835,109293,3,3,3,2,3,3,3,2,1,1,1,2
8,2739,106458,38,5190,2739,106458,2,2,2,2,1,2,1,2,0,1,1,2
8,3101,103719,31,5152,3101,103719,2,2,2,2,1,2,1,2,0,1,1,2
8,3641,100618,38,5121,3641,100618,2,2,2,2,1,2,1,2,0,1,2,1
8,1613,96977,28,5083,1613,96977,2,2,2,2,1,2,1,2,0,1,2,2
8,1940,95364,33,5055,1940,95364,2,2,2,2,1,2,1,2,0,1,2,2
8,2589,93424,30,5022,2589,93424,2,2,2,2,1,2,1,2,0,1,2,2
8,2487,90835,25,4992,2487,90835,2,2,2,2,1,2,1,2,0,1,2,2
8,2541,88348,14,4967,2541,88348,2,2,2,2,1,2,1,2,0,1,1,2
8,2425,85807,26,4953,2425,85807,2,2,2,2,1,2,1,2,0,1,1,2
8,2633,83382,26,4927,2633,83382,2,2,2,2,1,2,1,2,0,1,1,2
8,1587,80749,17,4901,1587,80749,2,2,2,2,1,2,1,2,0,1,1,2
8,1543,79162,11,4884,1543,79162,2,2,2,2,1,2,1,2,0,1,2,2
8,2032,77619,23,4873,2032,77619,2,2,1,2,2,2,2,2,0,1,1,2
8,2110,75587,21,4850,2110,75587,2,2,1,2,2,2,2,2,0,1,2,1
8,2229,73477,12,4829,2229,73477,2,2,1,2,2,2,2,2,0,1,2,2
8,2272,71248,17,4817,2272,71248,2,2,1,2,2,2,2,2,0,1,2,2
8,2204,68976,11,4800,2204,68976,2,2,1,2,2,2,2,2,0,1,1,2
8,1185,66772,6,4789,1185,66772,2,2,1,2,2,2,2,2,0,0,1,2
8,1234,65587,14,4783,1234,65587,2,2,1,2,2,2,2,2,0,0,1,2
8,1616,64353,13,4769,1616,64353,2,2,1,2,2,2,2,2,0,0,1,2
8,1584,62737,12,4756,1584,62737,2,2,1,2,2,2,2,2,0,0,1,2
8,1571,61153,9,4744,1571,61153,2,2,1,2,2,2,2,2,0,0,1,2
8,1492,59582,8,4735,1492,59582,2,2,1,2,2,2,2,2,0,0,1,2
8,1497,58090,5,4727,1497,58090,2,2,1,2,2,2,2,2,0,0,1,2
8,916,56593,13,4722,916,56593,2,2,1,2,2,2,2,2,0,0,1,1
8,921,55677,3,4709,921,55677,2,2,1,2,2,2,2,2,0,0,1,2
8,1190,54756,2,4706,1190,54756,2,2,1,2,2,2,2,2,0,0,1,1
8,1265,53566,11,4704,1265,53566,2,2,1,2,2,2,2,2,0,0,2,2
8,1217,52301,5,4693,1217,52301,2,2,1,2,2,2,2,2,0,0,2,1
8,1216,51084,8,4688,1216,51084,2,2,1,2,2,2,2,2,0,0,2,2
8,1154,49868,5,4680,1154,49868,2,2,1,2,2,2,2,2,0,0,2,2
8,683,48714,8,4675,683,48714,2,2,1,2,2,2,2,2,0,0,2,2
8,743,48031,5,4667,743,48031,2,2,1,2,2,2,2,2,0,0,2,2
8,941,47288,5,4662,941,47288,2,2,1,2,2,2,2,2,0,0,2,2
8,886,46347,8,4657,886,46347,2,2,1,2,2,2,2,2,0,0,2,2
8,936,45461,6,4649,936,45461,2,2,1,2,2,2,2,2,0,0,2,2
8,754,44525,3,4643,754,44525,2,2,1,2,2,2,2,2,0,0,2,1
8,696,43771,6,4640,696,43771,2,2,1,2,2,2,2,2,0,0,2,2
8,494,43075,6,4634,494,43075,2,2,1,2,2,2,2,2,0,0,2,1
8,564,42581,4,4628,564,42581,2,2,1,2,2,2,2,2,0,0,1,1
8,601,42017,4,4624,601,42017,2,2,1,2,2,2,2,2,0,0,1,1
8,690,41416,5,4620,690,41416,2,2,1,2,2,2,2,2,0,0,1,2
8,684,40726,12,4615,684,40726,2,2,1,2,1,1,1,2,0,0,2,2
8,610,40042,3,4603,610,40042,2,2,1,2,1,1,1,2,0,0,2,1
8,647,39432,3,4600,647,39432,2,2,1,2,1,1,1,2,0,0,2,2
8,598,38785,7,4597,598,38785,2,2,1,2,1,1,1,2,0,0,2,1
8,579,38187,2,4590,579,38187,2,2,1,2,1,1,1,2,0,0,2,1
8,581,37608,5,4588,581,37608,2,2,1,2,1,1,1,2,0,0,2,1
8,505,37027,2,4583,505,37027,2,2,1,2,1,1,1,2,0,0,2,1
8,455,36522,3,4581,455,36522,2,2,1,2,1,1,1,2,0,0,2,2
8,360,36067,1,4578,360,36067,2,2,1,2,1,1,1,2,0,0,3,1
8,323,35707,3,4577,323,35707,2,2,1,2,1,1,1,2,0,0,2,1
8,216,35384,3,4574,216,35384,2,2,1,2,1,1,1,2,0,0,2,1
8,291,35168,0,4571,291,35168,2,2,1,2,1,1,1,2,0,0,2,1
8,359,34877,1,4571,359,34877,2,2,1,2,1,1,1,2,0,0,2,1
8,385,34518,1,4570,385,34518,2,2,1,2,1,1,1,2,0,0,2,1
8,386,34133,0,4569,386,34133,2,2,1,2,1,1,1,2,0,0,2,1
8,430,33747,3,4569,430,33747,2,2,1,2,1,1,1,2,0,0,2,2
8,487,33317,2,4566,487,33317,2,2,1,2,1,1,1,2,0,0,2,2
8,320,32830,0,4564,320,32830,2,2,1,2,1,1,1,2,0,0,2,1
8,307,32510,0,4564,307,32510,2,2,1,2,1,1,1,2,0,0,2,1
8,434,32203,1,4564,434,32203,2,2,1,2,1,1,1,2,0,0,2,1
8,364,31769,0,4563,364,31769,2,2,1,2,1,1,1,2,0,0,2,1
8,346,31405,0,4563,346,31405,2,2,1,2,1,1,1,2,0,0,2,2
8,255,31059,0,4563,255,31059,2,2,1,2,1,1,1,2,0,0,2,1
8,127,30804,0,4562,127,30804,2,2,1,2,1,1,1,2,0,0,2,1
8,94,30677,1,4562,94,30677,2,2,1,2,1,1,1,2,0,0,2,1
8,112,30583,1,4561,112,30583,2,2,1,2,1,1,1,2,0,0,2,1
8,154,30471,1,4560,154,30471,2,2,1,2,1,1,1,2,0,0,2,2
8,144,30317,1,4559,144,30317,2,2,1,2,1,1,1,2,0,0,2,2
8,125,30173,4,4558,125,30173,2,2,1,2,1,1,1,2,0,0,2,1
8,143,30048,0,4554,143,30048,2,2,1,2,1,1,1,2,0,0,2,2
8,137,29905,0,4554,137,29905,2,2,1,2,1,1,1,2,0,0,2,1
8,82,29768,0,4554,82,29768,2,2,1,2,1,1,1,2,0,0,2,1
8,76,29686,0,4554,76,29686,2,2,1,2,1,1,1,2,0,0,2,1
8,103,29610,0,4554,103,29610,2,2,1,2,1,1,1,2,0,0,2,1
8,163,29507,0,4554,163,29507,2,2,1,2,1,1,1,2,0,0,2,1
8,118,29344,0,4554,118,29344,2,2,1,2,1,1,1,2,0,0,2,2
8,110,29226,0,4554,110,29226,2,2,1,2,1,1,1,2,0,0,2,2
8,138,29116,0,4554,138,29116,2,2,1,2,1,1,1,2,0,0,2,2
8,73,28978,0,4554,73,28978,2,2,1,2,1,1,1,2,0,0,2,2
8,96,28905,1,4554,96,28905,2,2,1,2,1,1,1,2,0,0,2,1
8,172,28809,1,4553,172,28809,2,2,1,2,1,1,2,2,0,0,2,1
8,117,28637,0,4552,117,28637,2,2,1,2,1,1,2,2,0,0,2,2
8,133,28520,0,4552,133,28520,2,2,1,2,1,1,2,2,0,0,3,1
8,163,28387,1,4552,163,28387,2,2,1,2,1,1,2,2,0,0,3,1
8,158,28224,0,4551,158,28224,2,2,1,2,1,1,2,2,0,0,3,1
8,76,28066,0,4551,76,28066,2,2,1,2,1,1,2,2,0,0,2,2
8,74,27990,1,4551,74,27990,2,2,1,2,1,1,2,2,0,0,3,1
8,105,27916,3,4550,105,27916,2,2,1,2,1,1,2,2,0,0,3,1
8,113,27811,0,4547,113,27811,2,2,1,2,1,1,2,2,0,0,2,2
8,95,27698,0,4547,95,27698,2,2,1,2,1,1,2,2,0,0,2,1
8,98,27603,2,4547,98,27603,2,2,1,2,1,1,2,2,0,0,2,1
8,88,27521,0,4545,88,27521,2,2,1,2,1,1,2,2,0,0,2,1
8,42,27433,0,4545,42,27433,2,2,1,2,1,1,2,2,0,0,2,1
8,54,27391,0,4545,54,27391,2,2,1,2,2,2,2,2,0,0,2,1
8,81,27337,1,4545,81,27337,2,2,1,2,2,2,2,2,0,0,3,1
8,80,27256,0,4544,80,27256,2,2,1,2,2,2,2,2,0,0,2,1
8,90,27176,0,4544,90,27176,2,2,1,2,2,2,2,2,0,0,2,1
8,89,27086,0,4544,89,27086,2,2,1,2,2,2,2,2,0,0,2,1
8,77,26997,2,4544,77,26997,2,2,1,2,2,2,2,2,0,0,2,2
8,66,26920,0,4542,66,26920,2,2,1,2,2,2,2,2,0,0,2,1
8,67,26854,3,4542,67,26854,2,2,1,2,2,2,2,2,0,0,2,2
8,79,26787,0,4539,79,26787,2,2,1,2,2,2,2,2,0,0,2,1
8,89,26708,3,4539,89,26708,2,2,1,2,2,2,2,2,0,0,2,1
8,78,26619,3,4536,78,26619,2,2,1,2,2,2,2,2,0,0,2,1
8,80,26541,1,4533,80,26541,2,2,1,2,2,2,2,2,0,0,2,1
8,83,26461,1,4532,83,26461,2,2,1,2,2,2,2,2,0,0,2,1
8,40,26378,0,4531,40,26378,2,2,1,2,2,2,2,2,0,0,2,1
8,51,26338,0,4531,51,26338,2,2,1,2,2,2,2,2,0,0,2,1
8,68,26287,1,4531,68,26287,2,2,1,2,2,2,2,2,0,0,2,1
8,65,26219,0,4530,65,26219,2,2,1,2,2,2,2,2,0,0,2,1
8,108,26154,2,4530,108,26154,2,2,1,2,2,2,2,2,0,0,2,2
8,71,26046,0,4528,71,26046,2,2,1,2,2,2,2,2,0,0,2,1
8,78,25975,0,4528,78,25975,2,2,1,2,2,2,2,2,0,0,2,1
8,38,25897,0,4528,38,25897,2,2,1,2,2,2,2,2,0,0,2,1
8,40,25859,0,4528,40,25859,2,2,1,2,2,2,2,2,0,0,2,1
8,43,25819,1,4528,43,25819,2,2,1,2,2,2,2,2,0,0,2,1
8,122,25776,6,4527,122,25776,2,2,1,2,2,2,2,2,0,0,2,2
8,65,25654,0,4521,65,25654,2,2,1,2,2,2,2,2,0,0,2,2
8,60,25589,4,4521,60,25589,2,2,1,2,2,2,2,2,0,0,2,2
8,53,25529,5,4517,53,25529,2,2,1,2,2,2,2,2,0,0,2,1
8,36,25476,2,4512,36,25476,2,2,1,2,2,2,2,2,0,0,2,1
8,23,25440,4,4510,23,25440,2,2,1,2,2,2,2,2,0,0,2,2
8,40,25417,4,4506,40,25417,2,2,1,2,2,2,2,2,0,0,2,2
8,54,25377,5,4502,54,25377,2,2,1,2,2,2,2,2,0,0,2,1
8,50,25323,1,4497,50,25323,2,2,1,2,2,2,2,2,0,0,2,1
8,51,25273,6,4496,51,25273,2,2,2,2,3,3,3,2,0,0,2,1
8,56,25222,3,4490,56,25222,2,2,2,2,3,3,3,2,0,0,2,1
8,26,25166,4,4487,26,25166,2,2,2,2,3,3,3,2,0,0,2,1
8,44,25140,4,4483,44,25140,2,2,2,2,3,3,3,2,0,0,2,2
8,69,25096,3,4479,69,25096,2,2,2,2,3,3,3,2,0,0,3,1
8,56,25027,10,4476,56,25027,2,2,2,2,3,3,3,2,0,0,3,1
8,53,24971,3,4466,53,24971,2,2,2,2,3,3,3,2,0,0,3,1
8,52,24918,10,4463,52,24918,2,2,2,2,3,3,3,2,0,0,2,1
8,67,24866,8,4453,67,24866,2,2,2,2,3,3,3,2,0,0,2,1
8,37,24799,5,4445,37,24799,2,2,2,2,3,3,3,2,0,0,2,1
8,48,24762,5,4440,48,24762,2,2,2,2,3,3,3,2,0,0,2,2
8,52,24714,6,4435,52,24714,2,2,2,2,3,3,3,2,0,0,2,2
8,83,24662,5,4429,83,24662,2,2,2,2,3,3,3,2,0,0,2,2
8,80,24579,7,4424,80,24579,2,2,2,2,3,3,3,2,0,0,2,2
8,106,24499,9,4417,106,24499,2,2,2,2,3,3,3,2,0,0,2,2
8,103,24393,9,4408,103,24393,2,2,2,2,3,3,3,2,0,0,2,1
8,75,24290,11,4399,75,24290,2,2,2,2,3,3,3,2,0,0,2,1
8,86,24215,4,4388,86,24215,2,2,2,2,3,3,3,2,1,0,2,1
8,79,24129,7,4384,79,24129,2,2,2,2,3,3,3,3,1,0,2,2
8,92,24050,2,4377,92,24050,2,2,2,2,3,3,3,3,1,0,2,2
8,92,23958,7,4375,92,23958,2,2,2,2,3,3,3,3,1,0,2,1
8,101,23866,9,4368,101,23866,2,2,2,2,3,3,3,3,1,0,2,1
8,120,23765,13,4359,120,23765,2,2,2,2,3,3,3,3,1,0,2,1
8,64,23645,10,4346,64,23645,2,2,2,2,3,3,3,3,1,0,2,2
8,78,23581,7,4336,78,23581,2,2,2,2,3,3,3,3,1,0,2,1
8,102,23503,16,4329,102,23503,2,2,2,2,3,3,3,3,1,0,2,1
8,137,23401,8,4313,137,23401,2,2,2,2,3,3,3,3,1,0,2,1
8,124,23264,11,4305,124,23264,2,2,2,2,3,3,3,3,1,0,2,2
8,125,23140,19,4294,125,23140,2,2,2,2,3,3,3,3,1,0,2,1
8,126,23015,6,4275,126,23015,2,2,2,2,3,3,3,3,1,0,2,1
8,78,22889,13,4269,78,22889,2,2,2,2,3,3,3,3,1,1,2,1
8,115,22811,9,4256,115,22811,2,2,2,2,3,3,3,3,1,1,2,1
8,155,22696,16,4247,155,22696,2,2,2,2,3,3,3,3,1,1,2,1
8,155,22541,16,4231,155,22541,2,2,2,2,3,3,3,3,1,1,2,1
8,194,22386,20,4215,194,22386,2,2,2,2,3,3,3,3,1,1,2,1
8,152,22192,25,4195,152,22192,2,2,2,2,3,3,3,3,1,1,2,1
8,138,22040,20,4170,138,22040,2,2,2,2,3,3,3,3,1,1,2,1
8,135,21902,15,4150,135,21902,2,2,2,2,3,3,3,3,1,1,2,1
8,148,21767,20,4135,148,21767,2,2,2,2,3,3,3,3,1,1,2,1
8,196,21619,24,4115,196,21619,2,2,2,2,3,3,3,3,1,1,2,1
8,226,21423,23,4091,226,21423,2,2,2,3,3,3,3,3,1,1,2,1
8,254,21197,26,4068,254,21197,2,2,2,3,3,3,3,3,1,1,2,1
8,279,20943,27,4042,279,20943,2,2,2,3,3,3,3,3,1,1,2,1
8,208,20664,33,4015,208,20664,2,2,2,3,3,3,3,3,1,1,2,1
8,172,20456,31,3982,172,20456,2,2,2,3,3,3,3,3,1,1,2,1
8,175,20284,38,3951,175,20284,2,2,2,3,3,3,3,3,1,1,2,1
8,266,20109,33,3913,266,20109,2,2,2,3,3,3,3,3,1,1,2,1
8,257,19843,31,3880,257,19843,2,2,2,3,3,3,3,3,1,1,1,1
8,244,19586,37,3849,244,19586,2,2,2,3,3,3,3,3,1,1,1,1
8,309,19342,31,3812,309,19342,2,2,2,3,3,3,3,3,1,1,1,1
8,250,19033,25,3781,250,19033,2,2,2,3,3,3,3,3,1,1,1,1
8,218,18783,35,3756,218,18783,2,2,2,3,3,3,3,3,1,1,1,1
8,163,18565,36,3721,163,18565,3,3,3,3,3,3,3,3,1,1,2,1
8,341,18402,36,3685,341,18402,3,3,3,3,3,3,3,3,1,1,2,1
8,369,18061,43,3649,369,18061,3,3,3,3,3,3,3,3,1,1,2,1
8,314,17692,46,3606,314,17692,3,3,3,3,3,3,3,3,1,1,2,1
8,318,17378,48,3560,318,17378,3,3,3,3,3,3,3,3,1,1,1,1
8,237,17060,47,3512,237,17060,3,3,3,3,3,3,3,3,1,1,2,1
8,298,16823,46,3465,298,16823,3,3,3,3,3,3,3,3,1,1,2,1
8,319,16525,46,3419,319,16525,3,3,3,3,3,3,3,3,1,1,2,1
8,471,16206,66,3373,471,16206,3,3,3,3,3,3,3,3,1,1,1,1
8,451,15735,56,3307,451,15735,3,3,3,3,3,3,3,3,1,1,1,2
8,441,15284,58,3251,441,15284,3,3,3,3,3,3,3,3,1,1,1,2
8,375,14843,50,3193,375,14843,3,3,3,3,3,3,3,3,1,1,1,2
8,418,14468,65,3143,418,14468,3,3,3,3,3,3,3,3,1,1,2,1
8,316,14050,79,3078,316,14050,3,3,3,3,3,3,3,3,1,1,2,1
8,386,13734,74,2999,386,13734,3,3,3,3,3,3,3,3,1,1,1,1
8,482,13348,67,2925,482,13348,3,3,3,3,3,3,3,3,1,1,2,1
8,551,12866,83,2858,551,12866,3,3,3,3,3,3,3,3,1,1,2,1
8,579,12315,67,2775,579,12315,3,3,3,3,3,3,3,3,1,1,2,1
8,493,11736,79,2708,493,11736,3,3,3,3,3,3,3,3,1,1,2,1
8,402,11243,76,2629,402,11243,3,3,3,3,3,3,3,3,1,1,1,1
8,340,10841,78,2553,340,10841,3,3,3,3,3,3,3,3,1,1,1,1
8,548,10501,96,2475,548,10501,3,3,3,3,3,3,3,3,1,1,1,2
8,446,9953,99,2379,446,9953,3,3,3,3,3,3,3,3,1,1,1,1
8,511,9507,89,2280,511,9507,3,3,3,3,3,3,3,3,1,1,2,1
8,387,8996,108,2191,387,8996,3,3,3,3,3,3,3,3,1,1,1,1
8,322,8609,82,2083,322,8609,3,3,3,3,3,3,3,3,1,1,1,1
8,280,8287,96,2001,280,8287,3,3,3,3,3,3,3,3,1,1,1,1
8,239,8007,106,1905,239,8007,3,3,3,3,3,3,3,3,1,1,2,1
8,253,7768,110,1799,253,7768,3,3,3,3,3,3,3,3,1,1,2,1
8,362,7515,104,1689,362,7515,3,3,3,3,3,3,3,3,1,1,2,1
8,345,7153,97,1585,345,7153,3,3,3,3,3,3,3,3,1,1,2,1
8,361,6808,135,1488,361,6808,3,3,3,3,3,3,3,3,1,1,2,1
8,386,6447,100,1353,386,6447,3,3,3,3,3,3,3,3,1,1,2,1
8,360,6061,101,1253,360,6061,3,3,3,3,3,3,3,3,1,1,2,1
8,290,5701,117,1152,290,5701,3,3,3,3,3,3,3,3,1,1,2,1
8,346,5411,108,1035,346,5411,3,3,3,3,3,3,3,3,1,1,1,1
8,372,5065,86,927,372,5065,3,3,3,3,3,3,3,3,1,1,1,1
8,449,4693,119,841,449,4693,3,3,3,3,3,3,3,3,1,1,1,1
8,409,4244,108,722,409,4244,3,3,3,3,3,3,3,3,1,1,1,1
8,414,3835,92,614,414,3835,3,3,3,3,3,3,3,3,1,1,1,1
8,431,3421,75,522,431,3421,3,3,3,3,3,3,3,3,1,1,1,1
8,366,2990,71,447,366,2990,3,3,3,3,3,3,3,3,1,1,1,1
8,323,2624,71,376,323,2624,3,3,3,3,3,3,3,3,1,1,1,1
8,279,2301,54,305,279,2301,3,3,3,3,3,3,3,3,1,1,1,1
8,314,2022,51,251,314,2022,3,3,3,3,3,3,3,3,1,1,1,1
8,240,1708,39,200,240,1708,3,3,3,3,3,3,3,3,1,1,1,1
8,250,1468,25,161,250,1468,3,3,3,3,3,3,3,3,1,1,1,1
8,239,1218,27,136,239,1218,3,3,3,3,3,3,3,3,1,1,1,1
8,111,979,20,109,111,979,1,1,1,1,1,1,1,1,0,1,1,1
8,125,868,15,89,125,868,1,1,1,1,1,1,1,1,0,1,1,1
8,151,743,19,74,151,743,1,1,1,1,1,1,1,1,0,0,1,1
8,123,592,11,55,123,592,1,1,1,1,1,1,1,1,0,0,1,2
8,99,469,9,44,99,469,1,1,1,1,1,1,1,1,0,0,1,2
8,69,370,9,35,69,370,1,1,1,1,1,1,1,1,0,0,1,2
8,56,301,9,26,56,301,1,1,1,1,1,1,1,1,0,0,1,1
8,44,245,4,17,44,245,1,1,1,1,1,1,1,1,0,0,1,2
8,31,201,3,13,31,201,1,1,1,1,1,1,1,1,0,0,1,2
8,40,170,3,10,40,170,1,1,1,1,1,1,1,1,0,0,1,2
8,47,130,4,7,47,130,1,1,1,1,1,1,1,1,0,0,1,1
8,29,83,1,3,29,83,1,1,1,1,1,1,1,1,0,0,1,1
8,17,54,1,2,17,54,1,1,1,1,1,1,1,1,0,0,2,2
8,8,37,0,1,8,37,1,1,1,1,1,1,1,1,0,0,1,2
8,4,29,1,1,4,29,1,1,1,1,1,1,1,1,0,0,1,1
8,6,25,0,0,6,25,1,1,1,1,1,1,1,1,0,0,1,2
8,2,19,0,0,2,19,1,1,1,1,1,1,1,1,0,0,1,1
8,6,17,0,0,6,17,1,1,1,1,1,1,1,1,0,0,1,2
8,3,11,0,0,3,11,1,1,1,1,1,1,1,1,0,0,1,2
8,1,8,0,0,1,8,1,1,1,1,1,1,1,1,0,0,1,1
8,4,7,0,0,4,7,1,1,1,1,1,1,1,1,0,0,1,1
8,3,3,0,0,3,3,1,1,1,1,1,1,1,1,0,0,1,1
9,1636,299925,45,8633,1636,299925,3,3,3,2,3,3,3,3,1,1,1,2
9,1696,298289,68,8588,1696,298289,3,3,3,2,3,3,3,3,1,1,1,2
9,1956,296593,55,8520,1956,296593,3,3,3,2,3,3,3,3,1,1,0,2
9,1200,294637,34,8465,1200,294637,3,3,3,2,3,3,3,3,1,1,0,2
9,2236,293437,61,8431,2236,293437,3,3,3,2,3,3,3,3,1,1,1,2
9,2520,291201,58,8370,2520,291201,3,3,3,2,3,3,3,3,1,1,1,2
9,2855,288681,47,8312,2855,288681,3,3,3,2,3,3,3,3,1,1,1,2
9,1746,285826,53,8265,1746,285826,3,3,3,2,3,3,3,3,1,1,1,2
9,1850,284080,40,8212,1850,284080,3,3,3,2,3,3,3,3,1,1,0,2
9,2093,282230,45,8172,2093,282230,3,3,3,2,3,3,3,3,1,1,0,2
9,2444,280137,53,8127,2444,280137,3,3,3,2,3,3,3,3,1,1,0,2
9,2548,277693,49,8074,2548,277693,3,3,3,2,3,3,3,3,1,1,1,2
9,2768,275145,48,8025,2768,275145,3,3,3,2,3,3,3,3,1,1,1,2
9,3447,272377,40,7977,3447,272377,3,3,3,2,3,3,3,3,1,1,1,2
9,2424,268930,44,7937,2424,268930,3,2,2,2,3,3,3,2,0,1,1,2
9,2734,266506,50,7893,2734,266506,3,2,2,2,3,3,3,2,0,1,0,2
9,1478,263772,58,7843,1478,263772,3,2,2,2,3,3,3,2,0,1,1,2
9,2163,262294,39,7785,2163,262294,3,2,2,2,3,3,3,2,0,1,0,2
9,2946,260131,35,7746,2946,260131,3,2,2,2,3,3,3,2,0,1,0,2
9,3221,257185,48,7711,3221,257185,3,2,2,2,3,3,3,2,0,1,1,2
9,2122,253964,50,7663,2122,253964,3,2,2,2,3,3,3,2,0,1,0,2
9,1959,251842,54,7613,1959,251842,3,2,2,2,3,3,3,2,0,1,1,2
9,1659,249883,43,7559,1659,249883,3,2,2,2,3,3,3,2,0,1,1,2
9,590,248224,43,7516,590,248224,3,2,2,2,3,3,3,2,0,1,1,2
9,1252,247634,37,7473,1252,247634,3,2,2,2,3,3,3,2,0,1,1,2
9,1630,246382,44,7436,1630,246382,3,2,2,2,3,3,3,2,0,1,1,2
9,1867,244752,46,7392,1867,244752,3,2,2,2,3,3,3,2,0,1,1,2
9,1980,242885,39,7346,1980,242885,3,2,2,2,3,3,3,2,0,1,1,2
9,1413,240905,41,7307,1413,240905,3,2,2,2,3,3,3,2,0,1,1,2
9,1018,239492,37,7266,1018,239492,3,2,2,2,3,3,3,2,0,0,1,2
9,1451,238474,52,7229,1451,238474,3,2,2,2,3,3,3,2,0,0,2,2
9,1173,237023,52,7177,1173,237023,3,2,2,2,3,3,3,2,0,0,1,2
9,1228,235850,38,7125,1228,235850,3,2,2,2,3,3,3,2,0,0,1,2
9,1491,234622,44,7087,1491,234622,3,2,2,2,3,3,3,2,0,0,1,2
9,1718,233131,43,7043,1718,233131,3,2,2,2,3,3,3,2,0,0,1,2
9,1029,231413,47,7000,1029,231413,3,2,2,2,3,3,3,2,0,0,1,2
9,948,230384,42,6953,948,230384,3,2,2,2,3,3,3,2,0,0,1,2
9,1233,229436,56,6911,1233,229436,3,2,2,2,3,3,3,2,0,0,1,2
9,1219,228203,53,6855,1219,228203,3,2,2,2,3,3,3,2,0,0,1,2
9,1338,226984,53,6802,1338,226984,3,2,2,2,3,3,3,2,0,0,1,2
9,1344,225646,47,6749,1344,225646,3,2,2,2,3,3,3,2,0,0,1,2
9,1403,224302,51,6702,1403,224302,3,2,2,2,3,3,3,2,0,0,1,2
9,864,222899,61,6651,864,222899,3,2,2,2,3,3,3,2,0,0,1,2
9,877,222035,44,6590,877,222035,3,2,2,2,3,3,3,2,0,0,1,2
9,1051,221158,71,6546,1051,221158,3,2,2,2,3,3,3,2,0,0,1,2
9,1151,220107,64,6475,1151,220107,3,2,2,2,3,3,3,2,0,0,1,2
9,1339,218956,53,6411,1339,218956,3,2,2,2,3,3,3,2,0,0,1,2
9,1485,217617,34,6358,1485,217617,3,3,3,2,3,3,3,2,1,0,1,2
9,1704,216108,54,6324,1704,216108,3,3,3,2,3,3,3,2,1,0,1,2
9,1038,214404,52,6270,1038,214404,3,3,3,2,3,3,3,2,1,0,1,2
9,1097,213366,69,6218,1097,213366,3,3,3,2,3,3,3,2,1,0,1,2
9,1310,212269,62,6149,1310,212269,3,3,3,2,3,3,3,2,1,0,1,2
9,1396,210959,61,6087,1396,210959,3,3,3,2,3,3,3,2,1,0,1,2
9,1609,209563,61,6026,1609,209563,3,3,3,2,3,3,3,2,1,0,1,2
9,1761,207954,74,5965,1761,207954,3,3,3,2,3,3,3,2,1,0,1,2
9,2061,206193,75,5891,2061,206193,3,3,3,2,3,3,3,2,1,0,1,2
9,1350,204132,68,5816,1350,204132,3,3,3,2,3,3,3,2,1,0,1,2
9,1365,202782,69,5748,1365,202782,3,3,3,2,3,3,3,2,1,0,1,2
9,1935,201417,64,5679,1935,201417,3,3,3,2,3,3,3,2,1,0,1,2
9,2090,199482,76,5615,2090,199482,3,3,3,2,3,3,3,2,1,0,1,2
9,2581,197392,77,5539,2581,197392,3,3,3,2,3,3,3,2,1,0,1,2
9,3058,194811,57,5462,3058,194811,3,3,3,2,3,3,3,2,1,0,2,2
9,3277,191753,49,5405,3277,191753,3,3,3,2,3,3,3,2,1,0,1,2
9,2095,188476,75,5356,2095,188476,3,3,3,2,3,3,3,2,1,0,1,2
