Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor) (Low),Meeting Friends/Family (Indoor) (Moderate),Meeting Friends/Family (Indoor) (High),Meeting Friends/Family (Outdoor) (Low),Meeting Friends/Family (Outdoor) (Moderate),Meeting Friends/Family (Outdoor) (High),Domestic Travel (Low),Domestic Travel (Moderate),Domestic Travel (High),International Travel (Low),International Travel (Moderate),International Travel (High),Cafes and Restaurants (Low),Cafes and Restaurants (Moderate),Cafes and Restaurants (High),Pubs and Bars (Low),Pubs and Bars (Moderate),Pubs and Bars (High),Sports and Leisure (Low),Sports and Leisure (Moderate),Sports and Leisure (High),School Closure,Non-Essential Shops,Hospitals/ Care and Nursing Home Visits (Low),Hospitals/ Care and Nursing Home Visits (Moderate),Hospitals/ Care and Nursing Home Visits (High),Temperature,Humidity
11,8,18318,0,2492,4042,395040,22,15,0,22,15,0,22,0,0,22,15,0,22,15,15,22,15,15,22,15,0,18,18,22,15,0,2,1
11,2,18311,1,2492,3526,390998,22,15,0,22,15,0,22,0,0,22,15,0,22,15,15,22,15,15,22,15,0,18,18,22,15,0,2,2
11,5,18306,0,2491,3750,387472,22,15,0,22,15,0,22,0,0,22,15,0,22,15,15,22,15,15,22,15,0,18,18,22,15,0,2,2
11,6,18301,1,2491,5356,383722,22,15,0,22,15,0,22,0,0,22,15,0,22,15,15,22,15,15,22,15,0,18,18,22,15,0,2,2
11,13,18293,0,2490,5090,378366,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,0,17,17,21,15,15,2,1
11,11,18283,0,2490,4688,373276,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,0,17,17,21,15,15,2,2
11,8,18273,0,2490,4365,368588,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,0,17,17,21,15,15,2,2
11,14,18262,1,2490,4210,364223,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,0,17,17,21,15,15,2,2
11,3,18253,0,2489,3530,360013,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,15,17,17,21,15,15,2,2
11,4,18246,4,2489,3738,356483,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,15,17,17,21,15,15,2,2
11,6,18242,0,2485,4457,352745,20,15,0,20,15,0,20,15,0,20,15,0,20,15,15,20,15,15,20,15,15,16,16,20,15,15,2,2
11,19,18232,0,2485,5386,348288,20,15,0,20,15,0,20,15,0,20,15,0,20,15,15,20,15,15,20,15,15,16,16,20,15,15,3,1
11,8,18221,1,2485,4253,342902,20,15,0,20,15,0,20,15,0,20,15,0,20,15,15,20,15,15,20,15,15,16,16,20,15,15,2,2
11,20,18206,1,2484,4863,338649,20,15,0,20,15,0,20,15,0,20,15,0,20,15,15,20,15,15,20,15,15,16,16,20,15,15,2,2
11,11,18193,3,2483,4175,333786,20,15,0,20,15,0,20,15,0,20,15,0,20,15,15,20,15,15,20,15,15,16,16,20,15,15,2,2
11,9,18179,2,2480,3416,329611,20,15,0,20,15,0,20,15,0,20,15,0,20,15,15,20,15,15,20,15,15,16,16,20,15,15,2,2
11,6,18171,3,2478,3813,326195,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,15,15,19,12,12,2,1
11,23,18158,0,2475,4558,322382,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,15,15,19,12,12,2,2
11,14,18144,3,2475,4653,317824,19,12,0,19,12,0,19,12,12,19,12,0,19,12,12,19,12,12,19,12,12,15,15,19,12,12,2,1
11,33,18120,3,2472,5253,313171,19,12,0,19,12,0,19,12,12,19,12,0,19,12,12,19,12,12,19,12,12,15,15,19,12,12,2,1
11,17,18099,6,2469,5033,307918,19,12,0,19,12,0,19,12,12,19,12,0,19,12,12,19,12,12,19,12,12,15,15,19,12,12,2,2
11,21,18075,3,2463,4735,302885,19,12,0,19,12,0,19,12,12,19,12,0,19,12,12,19,12,12,19,12,12,15,15,19,12,12,2,2
11,13,18058,4,2460,3976,298150,18,12,0,18,12,0,18,12,12,18,12,0,18,12,12,18,12,12,18,12,12,14,14,18,12,12,2,2
11,23,18039,3,2456,4417,294174,18,12,0,18,12,0,18,12,12,18,12,0,18,12,12,18,12,12,18,12,12,14,14,18,12,12,2,2
11,30,18017,2,2453,5736,289757,18,12,0,18,12,0,18,12,12,18,12,0,18,12,12,18,12,12,18,12,12,14,14,18,12,12,2,1
11,21,17993,2,2451,5377,284021,18,12,0,18,12,0,18,12,12,18,12,0,18,12,12,18,12,12,18,12,12,14,14,18,12,12,2,1
11,29,17966,5,2449,5673,278644,18,12,0,18,12,0,18,12,12,18,12,0,18,12,12,18,12,12,18,12,12,14,14,18,12,12,2,2
11,27,17940,1,2444,4747,272971,18,12,0,18,12,0,18,12,12,18,12,0,18,12,12,18,12,12,18,12,12,14,14,18,12,12,2,1
11,18,17916,5,2443,4562,268224,17,12,0,17,12,0,17,12,12,17,12,0,17,12,12,17,12,12,17,12,12,13,13,17,12,12,2,1
11,17,17895,7,2438,3425,263662,17,12,0,17,12,0,17,12,12,17,12,0,17,12,12,17,12,12,17,12,12,13,13,17,12,12,2,1
11,22,17876,3,2431,3944,260237,17,12,0,17,12,0,17,12,12,17,12,0,17,12,12,17,12,12,17,12,12,13,13,17,12,12,2,1
11,24,17855,9,2428,4974,256293,17,12,0,17,12,0,17,12,12,17,12,0,17,12,12,17,12,12,17,12,12,13,13,17,12,12,1,1
11,35,17828,2,2419,5526,251319,17,12,0,17,12,0,17,12,12,17,12,0,17,12,12,17,12,12,17,12,12,13,13,17,12,12,2,1
11,35,17797,8,2417,5202,245793,17,12,0,17,12,0,17,12,12,17,12,0,17,12,12,17,12,12,17,12,12,13,13,17,12,12,2,1
11,45,17758,6,2409,4791,240591,16,9,0,16,9,0,16,9,9,16,9,0,16,9,9,16,9,9,16,9,9,12,12,16,9,9,2,1
11,38,17719,3,2403,4406,235763,16,9,0,16,9,0,16,9,9,16,9,0,16,9,9,16,9,9,16,9,9,12,12,16,9,9,2,1
11,23,17684,6,2400,2729,231394,16,9,0,16,9,0,16,9,9,16,9,0,16,9,9,16,9,9,16,9,9,12,12,16,9,9,2,1
11,40,17650,6,2394,3229,228665,16,9,0,16,9,0,16,9,9,16,9,0,16,9,9,16,9,9,16,9,9,12,12,16,9,9,2,1
11,29,17619,11,2388,4325,225436,16,9,0,16,9,0,16,9,9,16,9,0,16,9,9,16,9,9,16,9,9,12,12,16,9,9,2,1
11,55,17578,16,2377,5472,221111,16,9,9,16,9,9,16,9,9,16,9,0,16,9,9,16,9,9,16,9,9,12,12,16,9,9,2,1
11,66,17528,16,2361,5000,215639,15,9,9,15,9,9,15,9,9,15,9,0,15,9,9,15,9,9,15,9,9,11,11,15,9,9,2,1
11,77,17462,13,2345,5178,210639,15,9,9,15,9,9,15,9,9,15,9,0,15,9,9,15,9,9,15,9,9,11,11,15,9,9,2,1
11,97,17382,14,2332,4425,205461,15,9,9,15,9,9,15,9,9,15,9,0,15,9,9,15,9,9,15,9,9,11,11,15,9,9,2,2
11,54,17306,7,2318,4742,201036,15,9,9,15,9,9,15,9,9,15,9,0,15,9,9,15,9,9,15,9,9,11,11,15,9,9,2,2
11,50,17239,9,2311,4111,196294,15,9,9,15,9,9,15,9,9,15,9,0,15,9,9,15,9,9,15,9,9,11,11,15,9,9,1,2
11,92,17174,16,2302,5406,192183,15,9,9,15,9,9,15,9,9,15,9,0,15,9,9,15,9,9,15,9,9,11,11,15,9,9,2,2
11,111,17089,23,2286,5742,186834,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,10,10,14,9,9,2,1
11,121,16981,21,2263,6518,181092,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,10,10,14,9,9,2,2
11,182,16843,28,2242,6352,174628,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,10,10,14,9,9,2,2
11,140,16696,23,2214,4559,168276,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,10,10,14,9,9,2,2
11,92,16558,26,2191,3475,163717,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,10,10,14,9,9,2,2
11,103,16446,28,2165,4721,160242,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,14,9,9,10,10,14,9,9,2,1
11,152,16330,24,2137,6519,155521,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,9,9,13,6,6,1,1
11,212,16175,34,2113,5213,149002,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,9,9,13,6,6,1,1
11,198,15987,42,2079,5829,143789,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,9,9,13,6,6,1,1
11,231,15774,30,2037,5108,137960,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,9,9,13,6,6,1,1
11,261,15544,31,2007,4083,132852,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,9,9,13,6,6,1,1
11,150,15330,27,1976,3584,128769,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,9,9,13,6,6,1,1
11,177,15134,34,1949,3792,125185,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,8,8,12,6,6,2,1
11,254,14940,34,1915,4397,121393,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,8,8,12,6,6,2,1
11,290,14700,39,1881,4732,116996,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,8,8,12,6,6,2,1
11,306,14416,43,1842,5079,112264,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,8,8,12,6,6,2,1
11,289,14121,50,1799,4683,107185,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,8,8,12,6,6,1,1
11,330,13813,40,1749,3923,102502,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,8,8,12,6,6,1,1
11,189,13544,36,1709,3794,98579,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,7,7,11,6,6,1,1
11,217,13298,44,1673,3720,94785,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,7,7,11,6,6,2,1
11,368,13040,48,1629,5313,91065,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,7,7,11,6,6,1,2
11,335,12734,43,1581,4661,85752,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,7,7,11,6,6,1,2
11,430,12356,37,1538,4422,81091,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,7,7,11,6,6,1,2
11,380,11974,40,1501,3471,74532,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,11,6,6,7,7,11,6,6,1,1
11,430,11561,60,1461,2627,71061,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,6,6,10,3,3,1,1
11,172,11234,43,1401,2608,68434,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,6,6,10,3,3,1,1
11,184,10972,47,1358,2098,65826,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,6,6,10,3,3,2,1
11,305,10751,38,1311,2222,63728,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,6,6,10,3,3,2,1
11,314,10484,48,1273,1772,61506,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,6,6,10,3,3,2,1
11,340,10164,44,1225,2184,59734,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,6,6,10,3,3,2,1
11,399,9813,50,1181,2224,57550,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,5,5,9,3,3,1,1
11,776,9308,61,1131,1401,55326,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,5,5,9,3,3,1,1
11,159,8863,44,1070,1332,53925,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,5,5,9,3,3,1,1
11,264,8464,51,1026,1709,52593,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,5,5,9,3,3,1,1
11,394,8191,37,975,2015,50884,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,5,5,9,3,3,1,1
11,427,7830,41,938,1682,48869,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,5,5,9,3,3,1,1
11,331,7446,41,897,1836,47187,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,4,4,8,3,3,1,2
11,346,7078,50,856,1734,45351,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,4,4,8,3,3,1,1
11,359,6732,39,806,1429,43617,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,4,4,8,3,3,1,1
11,220,6424,46,767,957,42188,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,4,4,8,3,3,1,1
11,185,6169,52,721,1617,41231,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,4,4,8,3,3,2,2
11,329,5925,55,669,1787,39614,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,8,3,3,4,4,8,3,3,2,2
11,304,5652,63,614,1567,37827,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,3,3,7,0,0,1,2
11,343,5327,52,551,1774,36260,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,3,3,7,0,0,2,2
11,351,4994,47,499,1709,34486,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,3,3,7,0,0,1,1
11,404,4628,62,452,1221,32777,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,3,3,7,0,0,1,1
11,225,4301,44,390,1048,31556,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,3,3,7,0,0,2,1
11,259,4005,27,346,3018,30508,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,3,3,7,0,0,1,2
11,379,3718,57,319,1522,27490,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,2,2,6,0,0,1,2
11,355,3387,36,262,1526,25968,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,2,2,6,0,0,1,1
11,384,3014,44,226,1118,24442,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,2,2,6,0,0,1,1
11,340,2654,38,182,1710,23324,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,2,2,6,0,0,1,1
11,321,2306,27,144,321,2300,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,2,2,6,0,0,1,1
11,197,2020,20,117,197,1979,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,2,2,6,0,0,1,1
11,205,1779,29,97,205,1782,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,1,1,5,0,0,1,1
11,274,1554,11,68,274,1577,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,1,1,5,0,0,1,2
11,223,1320,11,57,223,1303,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,1,1,5,0,0,1,2
11,187,1092,10,46,187,1080,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,1,1,5,0,0,1,2
11,167,899,7,36,167,893,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,1,1,5,0,0,1,1
11,138,735,4,29,138,726,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,1,1,5,0,0,1,1
11,75,609,5,25,75,588,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
11,66,516,6,20,66,513,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
11,83,441,5,14,83,447,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
11,49,375,3,9,49,364,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
11,41,317,0,6,41,315,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,2
11,43,273,2,6,43,274,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,2
11,21,238,1,4,21,231,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2
11,12,213,0,3,12,210,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2
11,19,195,2,3,19,198,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2
11,48,169,0,1,48,179,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,1
11,38,134,1,1,38,131,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2
11,26,97,0,0,26,93,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,1,2
11,21,68,0,0,21,67,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,2
11,16,47,0,0,16,46,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,2
11,3,34,0,0,3,30,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,2
11,6,26,0,0,6,27,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,2
11,6,21,0,0,6,21,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,2
11,2,16,0,0,2,15,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,1,2
11,6,11,0,0,6,13,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2
11,3,8,0,0,3,7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2
11,1,4,0,0,1,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2
11,2,2,0,0,2,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2
11,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2
12,1004,182461,38,4378,15126,2254371,54,48,3,54,48,3,54,3,3,54,48,0,54,6,3,54,18,3,54,48,3,51,50,54,6,3,1,2
12,1210,181448,37,4340,15396,2239245,54,48,3,54,48,3,54,3,3,54,48,0,54,6,3,54,18,3,54,48,3,51,50,54,6,3,1,2
12,1310,180273,51,4303,18970,2223850,54,48,3,54,48,3,54,3,3,54,48,0,54,6,3,54,18,3,54,48,3,51,50,54,6,3,1,2
12,1463,178946,42,4252,15511,2204880,54,48,3,54,48,3,54,3,3,54,48,0,54,6,3,54,18,3,54,48,3,50,50,54,6,3,1,2
12,1601,177488,44,4210,11176,2189370,54,48,3,54,48,3,54,3,3,54,48,0,54,6,3,54,18,3,54,48,3,50,50,54,6,3,1,2
12,1735,175888,51,4166,10980,2178196,54,48,3,54,48,3,54,3,3,54,48,0,54,6,3,54,18,3,54,48,3,50,50,54,6,3,1,2
12,1175,174384,37,4115,16721,2167216,53,48,3,53,48,3,53,3,3,53,48,0,53,6,3,53,18,3,53,48,3,50,49,53,6,3,1,2
12,1135,173036,33,4078,18110,2150495,53,48,3,53,48,3,53,3,3,53,48,0,53,6,3,53,15,3,53,48,3,50,49,53,6,3,1,2
12,1592,171735,44,4045,19332,2132389,53,48,3,53,48,3,53,3,3,53,48,0,53,3,3,53,15,3,53,48,3,50,49,53,3,3,1,2
12,1659,170273,40,4001,18712,2113057,53,48,3,53,48,3,53,3,3,53,48,0,53,3,3,53,15,3,53,48,3,49,49,53,3,3,1,2
12,1987,168527,48,3961,12755,2094345,53,48,0,53,48,0,53,0,0,53,48,0,53,3,0,53,15,0,53,48,0,49,49,53,3,0,1,2
12,2383,166518,38,3913,12493,2081590,53,48,0,53,48,0,53,0,0,53,48,0,53,3,0,53,15,0,53,48,0,49,49,53,3,0,1,1
12,2658,164175,37,3875,12656,2069100,52,45,0,52,45,0,52,0,0,52,45,0,52,3,0,52,15,0,52,45,0,49,48,52,3,0,1,2
12,1808,161892,51,3838,12974,2056444,52,45,0,52,45,0,52,0,0,52,45,0,52,3,0,52,15,0,52,45,0,49,48,52,3,0,1,2
12,2087,159708,31,3787,35742,2043470,52,45,0,52,45,0,52,0,0,52,45,0,52,3,0,52,15,0,52,45,0,49,48,52,3,0,1,2
12,1211,158006,56,3756,0,2007818,52,45,0,52,45,0,52,0,0,52,45,0,52,3,0,52,15,0,52,45,0,48,48,52,3,0,1,2
12,2010,156236,50,3700,14816,2007818,52,45,0,52,45,0,52,0,0,52,45,0,52,3,0,52,15,0,52,45,0,48,48,52,3,0,1,2
12,2699,154263,50,3650,11194,1992914,52,45,0,52,45,0,52,0,0,52,45,0,52,3,0,52,15,0,52,45,0,48,48,52,3,0,1,2
12,3563,151506,41,3600,10790,1981635,51,45,0,51,45,0,51,0,0,51,45,0,51,3,0,51,15,0,51,45,0,48,47,51,3,0,1,2
12,2356,148633,49,3559,11349,1970936,51,45,0,51,45,0,51,0,0,51,45,0,51,3,0,51,15,0,51,45,0,48,47,51,3,0,1,2
12,2496,145828,28,3510,15078,1959587,51,45,0,51,45,0,51,0,0,51,45,0,51,3,0,51,15,0,51,45,0,48,47,51,3,0,1,2
12,1893,143580,42,3482,36994,1944509,51,45,0,51,45,0,51,0,0,51,45,0,51,3,0,51,15,0,51,45,0,47,47,51,3,0,1,2
12,643,141902,32,3440,0,1907515,51,45,0,51,45,0,51,0,0,51,45,0,51,3,0,51,15,0,51,45,0,47,47,51,3,0,1,2
12,1473,140566,45,3408,17242,1907515,51,45,0,51,45,0,51,0,0,51,45,0,51,3,0,51,15,0,51,45,0,47,47,51,3,0,1,1
12,2443,139046,34,3363,15621,1890273,50,45,0,50,45,0,50,0,0,50,45,0,50,3,0,50,15,0,50,45,0,47,46,50,3,0,1,2
12,2706,136839,35,3329,19099,1874652,50,45,0,50,45,0,50,0,0,50,45,0,50,3,0,50,12,0,50,45,0,47,46,50,3,0,1,2
12,2744,134208,37,3294,20479,1855554,50,45,0,50,45,0,50,0,0,50,45,0,50,0,0,50,12,0,50,45,0,47,46,50,0,0,2,2
12,2208,131655,35,3257,18623,1835075,50,45,0,50,45,0,50,0,0,50,45,0,50,0,0,50,12,0,50,45,0,46,46,50,0,0,1,2
12,2170,129281,34,3222,17201,1816452,50,45,0,50,45,0,50,0,0,50,45,0,50,0,0,50,12,0,50,45,0,46,46,50,0,0,1,1
12,2537,126976,46,3188,19645,1799251,50,45,0,50,45,0,50,0,0,50,45,0,50,0,0,50,12,0,50,45,0,46,46,50,0,0,2,2
12,2776,124482,48,3142,19607,1779609,49,42,0,49,42,0,49,0,0,49,42,0,49,0,0,49,12,0,49,42,0,46,45,49,0,0,1,2
12,3142,121664,34,3094,65065,1760003,49,42,0,49,42,0,49,0,0,49,42,0,49,0,0,49,12,0,49,42,0,46,45,49,0,0,1,2
12,3181,118631,32,3060,6193,1695025,49,42,0,49,42,0,49,0,0,49,42,0,49,0,0,49,12,0,49,42,0,46,45,49,0,0,1,2
12,3539,115343,30,3028,6726,1688832,49,42,0,49,42,0,49,0,0,49,42,0,49,0,0,49,12,0,49,42,0,45,45,49,0,0,2,2
12,2734,112192,22,2998,9303,1682106,49,42,0,49,42,0,49,0,0,49,42,0,49,0,0,49,12,0,49,42,0,45,45,49,0,0,1,2
12,2285,109339,33,2976,0,1672804,49,42,0,49,42,0,49,0,0,49,42,0,49,0,0,49,12,0,49,42,0,45,45,49,0,0,1,2
12,2812,106729,26,2943,19838,1672804,48,42,0,48,42,0,48,0,0,48,42,0,48,0,0,48,12,0,48,42,0,45,44,48,0,0,1,2
12,2664,104142,32,2917,17313,1652967,48,42,0,48,42,0,48,0,0,48,42,0,48,0,0,48,12,0,48,42,0,45,44,48,0,0,1,2
12,2692,101419,25,2885,13888,1635655,48,42,0,48,42,0,48,0,0,48,42,0,48,0,0,48,12,0,48,42,0,45,44,48,0,0,1,2
12,2602,98767,26,2860,13172,1621767,48,42,0,48,42,0,48,0,0,48,42,0,48,0,0,48,12,0,48,42,0,44,44,48,0,0,1,2
12,2511,96165,20,2834,9260,1608597,48,42,0,48,42,0,48,0,0,48,42,0,48,0,0,48,12,0,48,42,0,44,44,48,0,0,1,2
12,1697,93895,25,2814,16662,1599337,48,42,0,48,42,0,48,0,0,48,42,0,48,0,0,48,12,0,48,42,0,44,44,48,0,0,1,1
12,1533,91981,20,2789,19577,1582676,47,42,0,47,42,0,47,0,0,47,42,0,47,0,0,47,12,0,47,42,0,44,43,47,0,0,1,2
12,1698,90339,26,2769,17339,1563099,47,42,0,47,42,0,47,0,0,47,42,0,47,0,0,47,9,0,47,42,0,44,43,47,0,0,1,2
12,1807,88659,27,2743,15217,1545760,47,42,0,47,42,0,47,0,0,47,42,0,47,0,0,47,9,0,47,42,0,44,43,47,0,0,1,2
12,1644,86943,22,2716,14212,1530546,47,42,0,47,42,0,47,0,0,47,42,0,47,0,0,47,9,0,47,42,0,43,43,47,0,0,1,2
12,1611,85256,19,2694,11047,1516334,47,42,0,47,42,0,47,0,0,47,42,0,47,0,0,47,9,0,47,42,0,43,43,47,0,0,1,2
12,1505,83670,17,2675,7372,1505289,47,42,0,47,42,0,47,0,0,47,42,0,47,0,0,47,9,0,47,42,0,43,43,47,0,0,1,2
12,966,82309,25,2658,12669,1497917,46,39,0,46,39,0,46,0,0,46,39,0,46,0,0,46,9,0,46,39,0,43,42,46,0,0,1,2
12,844,81204,32,2633,14400,1485249,46,39,0,46,39,0,46,0,0,46,39,0,46,0,0,46,9,0,46,39,0,43,42,46,0,0,1,2
12,1035,80256,26,2601,16798,1470863,46,39,0,46,39,0,46,0,0,46,39,0,46,0,0,46,9,0,46,39,0,43,42,46,0,0,1,2
12,1159,79243,30,2575,12708,1454065,46,39,0,46,39,0,46,0,0,46,39,0,46,0,0,46,9,0,46,39,0,42,42,46,0,0,1,2
12,1338,78066,17,2545,14564,1441357,46,39,0,46,39,0,46,0,0,46,39,0,46,0,0,46,9,0,46,39,0,42,42,46,0,0,1,2
12,1093,76869,18,2528,8917,1426797,46,39,0,46,39,0,46,0,0,46,39,0,46,0,0,46,9,0,46,39,0,42,42,46,0,0,2,2
